Restaurant Name,Cuisines,Address,City,Postcode,Phone Number,Reviews,Average Review
"Get Stuffed","Fish & Chips, Pizza","Unit 37 8-10 Market Street","Aberdeen","AB11 5NX","01224467320","304","4"
"Kick Ass Burrito - Aberdeen","Tex Mex, Mexican","2 Esplanade","Aberdeen","AB24 5EN","02039126648","40","5"
"Bella Italia Aberdeen","Italian, Pizza","Unit 6, Queens Link Leisure Park","Aberdeen","AB24 5EN","02039126648","26","4"
"Union Cafe & Bistro","Pizza, Cakes","21 Union Street","Aberdeen","AB11 5BU","01224582148","20","5"
"Nargile Restaurant","Turkish, Kebab","77-79 Skene Street","Aberdeen","AB10 1QD","01224636093","35","5.5"
"YO! Sushi - Aberdeen Union Square","Sushi, Japanese","First Level Mall, Union Square, Guild Square","Aberdeen","AB11 5RG","01224 432 830","88","5"
"La Lombarda","Italian, Pizza","2-8 King Street","Aberdeen","AB24 5AX","01224636465","152","4"
"Frankie & Benny's - Aberdeen","American, Italian","Esplanade Queens Link Leisure park","Aberdeen","AB24 5EN","02039126648","39","4.5"
"Chiquito - Aberdeen","Tex Mex, Mexican","2 Esplanade Queens Link Leisure Park","Aberdeen","AB24 5EN","02039126648","10","4"
"Falafel Delight","Mediterranean, Vegan, Halal","514 Union Street","Aberdeen","AB10 1TT","01224467670","172","5.5"
"Rehmat's","Indian, Grill, Halal","249 George Street","Aberdeen","AB25 1ED","01224902902","0","0"
"Shri Bheema's Indian Restaurant","Indian, Curry, Halal","15-17 Belmont Street","Aberdeen","AB10 1JR","01224645555","439","5"
"Blue Moon Authentic Indian Cuisine","Indian, Curry","11 Holburn Street","Aberdeen","AB10 6BS","01224589977","467","5"
"Belmont Kebab & Pizza","Kebab, Pizza","5 Belmont Street","Aberdeen","AB10 1JR","01224658057","303","3.5"
"Bhan Thai","Thai","21 Rose Street","Aberdeen","AB10 1TX","01224639155","1590","4.5"
"Saigon Restaurant","Chinese, Oriental","29A Crown Terrace","Aberdeen","AB11 6HD","01224213212","191","5"
"Rustico","Pizza, Italian","62 Union Row","Aberdeen","AB10 1SA","01224658444","61","5.5"
"Pasha Kebabs & Pizzas","Kebab, Pizza, Halal","25 Windmill Brae","Aberdeen","AB11 6HU","01224038618","148","5.5"
"Shawarma Persian & Lebanese Restaurant","Lebanese, Persian, Halal","Unit 5 Cornhill Shopping Arcade","Aberdeen","AB16 5UT","01224693328","462","5"
"Salad Wraps","Mexican, Burritos","8 Castleton Drive","Aberdeen","AB16 5TS","07521318821","112","6"
"Ninja Sushi","Japanese, Sushi","Flat 5, 9 Glenbervie Road","Aberdeen","AB11 9JD","01224935427","940","5.5"
"The Tastie Tattie","British, Pizza","8 - 10 Market Street","Aberdeen","AB11 5NX","01224467320","568","4.5"
"Gurkha Chef","Nepalese, Indian, Halal","5 Palmerston Road","Aberdeen","AB11 5QP","01224 586005","409","5.5"
"The Wig","Burgers, Gourmet","55-56 Castle Street","Aberdeen","AB11 5BA","01224590118","169","4"
"An Noor","Kebab, Halal","32 Bridge Street","Aberdeen","AB11 6JN","01224590301","1529","4.5"
"Grill & Meze House","Turkish, Kebab","21-23 Bonaccord Terrace","Aberdeen","AB11 6DP","01224632777","267","4"
"Burger Bay","Burgers, Breakfast","Saint Fitticks Road","Aberdeen","AB11 9QT","07391758729","25","4.5"
"Baguette Express","Sandwiches, Panini's","191 George Street","Aberdeen","AB25 1HX","01224970543","13","5"
"Luca's Pizzas Kebabs & Burgers","Pizza, Kebab","Whitemyres Avenue","Aberdeen","AB16 6HQ","02039126648","21","5.5"
"Shish Tandoori","Indian, Curry, Halal","9 Ellon Rd, Bridge of Don","Bridge of Don","AB23 8EB","01224702449","77","5"
"Pizza Delivery Aberdeen","Pizza, Kebab, Halal","5 Elmbank Terrace","Aberdeenshire","AB24 3PW","01224636619","52","3"
"Culter Curry House","Indian, European, Halal","27 School Road","Aberdeen","AB14 0TB","01224735431","669","5"
"Istanbul","Burgers, Kebab, Halal","3-5 Rose Street","Aberdeen","AB10 1TX","01224 624203","863","5.5"
"Ross Bakery","Fast Food","44 Chapel Street","Aberdeen","AB10 1SP","01224643527","5","5"
"Papa Pizza","Italian, Pizza","236 Holburn Street","Aberdeen","AB10 6DB","01224211700","291","5"
"Bon East","Chinese, Oriental","27 Clifton Road","Kittybrewster","AB24 4RZ","01224487474","4021","5"
"Krepes 'n' Kones","Desserts","249 George Street","Aberdeen","AB25 1ED","01224902902","0","0"
"Currymount","Indian, Curry","112 Rosemount Place","Aberdeen","AB25 2YW","01224627363","1161","5.5"
"Sizzle","Greek, Burgers","50 Guild Street","Aberdeen","AB11 6NB","07789998184","86","5"
"Westend Tandoori","Indian, Curry","3 Ashvale Place","Aberdeen","AB10 6QD","01224589494","254","4.5"
"To Go Pizza & Kebab","Pizza, Kebab, Halal","6 Bath Street","Aberdeen","AB11 6HY","01224595931","891","5"
"Maya Indian Takeaway","Curry, Kebab, Halal","48 Langstane Place","Aberdeen","AB11 6EN","01224379810","325","4.5"
"Doorsteps Catering","Brunch, Milkshakes","164 Sinclair Road","Aberdeen","AB11 9PS","01224213321","522","5.5"
"New China","Chinese, Thai","174A Crown Street","Aberdeenshire","AB11 6JD","01224211688","804","5"
"Little Malaya","Malaysian, Chinese","25 Inverurie Road","Aberdeen","AB21 9LJ","01224712888","349","5"
"Gurkha Kitchen Takeaway","Indian, Nepalese, Halal","409 George Street","Aberdeen","AB25 1ER","01224 621663","871","5"
"Subway - Union Street","Sandwiches, Lunch","196 Union Street","Aberdeen","AB10 1QS","02039126648","20","4.5"
"Wraps","Kebab, Turkish, Halal","21-23 Bon-Accord Terrace","Aberdeen","AB11 6DP","01224588000","12","5"
"Uncle Sabino's","Mexican, American","9A Little Belmont Street","Aberdeen","AB10 1JG","07789998184","26","4.5"
"Goulash Hungarian Restaurant","Hungarian, Street Food","17 Adelphi Lane","Aberdeen","AB11 5BL","01224210530","334","5.5"
"Las Iguanas Aberdeen Union Square","Brazilian food","18 First Level Mall Union Square Guild Square","Aberdeen","AB11 5RG","01224594088","13","4"
"Combo Cafe & Restaurant","Mediterranean","Aberdeen Market Village, Market Street","Aberdeen","AB11 5PA","01224591360","2","5"
"Stacks - Aberdeen Union Square","Burgers","Unit 22 and 23, First Level Mall","Aberdeen","AB11 5RG","02039126648","0","0"
"Nurtaj","Indian, Curry","60 Justice Mill Lane","Aberdeen","AB11 6EP","01224379994","222","5"
"Donian Asian Cuisine","Indian, Thai, Halal","158 Gallowgate","Aberdeen","AB25 1DT","01224379995","37","4"
"Angus & Ale","Burgers, Drinks","28 Adelphi","Aberdeen","AB11 5BL","01224 643324","28","4.5"
"Rishi's Indian Aroma","Indian, Curry, Halal","210-212 George Street","Aberdeen","AB25 1BS","01224633610","959","5"
"The Pigs Wings","Grill, Chicken","20-22 Upperkirkgate","Aberdeen","AB10 1BA","01224633777","55","5"
"The Office","European, British","7 Crown Street","Aberdeen","AB11 6HA","01224571475","9","4.5"
"Toby Carvery - Cocket Hat","British, Roast Dinners","North Anderson Drive","Aberdeen","AB15 6DW","02039126648","51","3.5"
"Happy House","Thai, Oriental","49 Park Street","Aberdeen","AB24 5LH","01224631519","8","6"
"Langstane Fast Food","Fast Food, Burgers","7-9 Langstane Place","Aberdeen","AB11 6DX","01224379798","55","3"
"Fuse Box","Pizza, Kebab","44 Bridge Street","Aberdeen","AB11 6JN","01224478686","16","3.5"
"Amina Multi Cuisine Takeaway","Fish & Chips, Pizza","36 Bridge Street","Aberdeen","AB11 6JN","07774465414","18","5"
"Ambal's Indian Restaurant","Indian, South Indian","4 Bridge Street","Aberdeenshire","AB11 6JJ","01224595656","179","4.5"
"Flippin' Bun & Wing","American, Burgers","97 High Street","Aberdeen","AB24 3EN","07497843804","163","5"
"American Burger","Burgers, Kebab, Halal","3 Elmbank Terrace","Aberdeen","AB24 3PW","01224561799","35","3.5"
"Royal Masala Tandoori Takeaway","Indian, Pizza, Halal","5 Elmbank Terrace","Aberdeenshire","AB24 3PW","01224642731","228","4.5"
"Mexican Burrito","Mexican, Burritos, Halal","3 Elmbank Terrace","Aberdeen","AB24 3PW","01224561799","26","2.5"
"Luca's Pizzas Kebabs & Burgers","American, Kebab, Halal","Whitemyres Avenue","Aberdeen","AB16 6HQ","01224663482","214","5"
"Kebab House","Burgers, Pizza, Halal","Burnside Drive Dyce","Aberdeen","AB21 0HW","01224478808","42","2"
"The Raj Spice","Indian, Curry, Halal","Burnside Drive","Dyce","AB21 0HW","01224773226","435","4.5"
"The Broch Tandoori & Kebab","Indian, Pizza, Halal","40 Mid Street","Fraserburgh","AB43 9AJ","01346512005","398","5"
"Nagendras Indian & European Restaurant (new)","Indian, European, Halal","6 High Street","Fraserburgh","AB43 9AN","01346510179","177","5.5"
"Kobani Chicken","Chicken, Pizza, Halal","2 Broad Street","Fraserburgh","AB43 9AH","01346379208","367","5.5"
"Italian Star","Pizza, Kebab","77 Broad Street","Fraserburgh","AB43 9AU","01346379075","1208","5"
"Happy House","Chinese, Oriental","Unit 4 18 Robertson Road","Fraserburgh","AB43 9BF","01346517672","225","5"
"Jade Garden","Chinese, Oriental","88A College Bounds","Fraserburgh","AB43 9QS","01346518274","92","4.5"
"Rice N Tatties","Chinese, Oriental","67 Cross Street","Fraserburgh","AB43 9EL","07881099612","34","5.5"
"Choi's","Chinese, Pizza","19-21 Saltoun Square","Fraserburgh","AB43 9DA","01346511688","436","5"
"Four C's Tandoori","Indian, Curry","70 High Street","Aberdeenshire","AB43 6NL","01771653793","79","5.5"
"Red Chilli Indian Cuisine Restaurant & Takeaway","Indian, Bangladeshi, Halal","69 Broad Street","Fraserburgh","AB43 9AU","01346512220","2","3.5"
"Pizza Hut Delivery - King Street","Pizza, American","181-183 King Street","Aberdeen","AB24 5AH","01224624242","54","5"
"Stacks - Aberdeen","Burgers","Esplanade","Aberdeen","AB24 5EN","02039126648","1","6"
"The Himalayas","Indian, Curry, Halal","144a North Deeside Road","Aberdeen","AB14 0UD","01224732545","126","5"
"Pyramids Pizza & Kebabs","Kebab, Pizza","53 Low Street","Banffshire","AB45 1AU","01261 815311","794","5.5"
"Dil Se","Indian, Curry","Unit 8, The Green Berrymuir Road","Portlethen","AB12 4UN","01224784052","919","5"
"Newtonhill Tandoori","Indian, Pizza, Halal","10 Old Mill Road","Aberdeen","AB39 3TZ","01569730828","845","5"
"Lasan Healthy Indian Brasserie","Indian, Healthy","Unit 2 Westhill Drive, Westhill","Aberdeenshire","AB32 6FS","01224745295","329","5"
"Kintore Tandoori","Bangladeshi, Indian","2 Northern Road","Inverurie","AB51 0YL","01467633311","158","5"
"Snappy Tomato Pizza Extra (Kingswells)","Pizza, Italian","Kingswells Avenue","Kingswells","AB15 8TG","07473730556","104","5"
"TJ's Pizza","Italian, Pizza","unit 3 Colpy Road","Oldmeldrum","AB51 0NT","01651871777","148","5.5"
"Garioch Fish Bar","English","2 Burghmuir Drive","Aberdeen","AB51 4GY","01467623030","160","4"
"Marmaris Takeaway","Turkish, Pizza","50 West High Street","Inverurie","AB51 3QR","01467620033","203","4.5"
"Flame Tandoori Takeaway","Indian, Fish & Chips","Ladeside Road, Port Elphinstone","Inverurie","AB51 3UT","01467628888","584","4"
"Casa Italia","Italian, Kebab","3b Commercial Road","Oldmeldrum","AB51 0DT","01651873801","150","5"
"Cardamon","Indian, Kebab","9 Station Road Kemnay, Inverurie","Aberdeen","AB51 5RB","01467641267","738","5.5"
"Shahi Darbar","Indian, Curry","11 Elphinstone Road","Port Elphinstone","AB51 3UR","01467622009","1","6"
"Bill's Wok Inn","Chinese, Thai","Unit 2, Kings Well Village","Aberdeen","AB15 8TG","01224749333","1632","4.5"
"Papa John's - Summerhill Court","Pizza, American","Unit 10 Summer Hill","Aberdeen","AB15 6TW","01224329329","2","4"
"Dyce Tandoori","Indian, Curry, Halal","273-275 Stoneywood Road","Dyce","AB21 9JS","01224710303","316","5"
"Cafe Avenue","Café, Deli","3a Kingswells Avenue","Kingswells","AB15 8TG","01224628844","71","5.5"
"Moonlight","Indian, Halal","34 Balmellie Street","Turriff","AB53 4DU","01888562636","141","5"
"Pizza Hut Delivery - Bridge Of Don","Pizza, American","Unit D, Great Northern Road","Aberdeen","AB24 2BP","01224688888","44","4.5"
"Bodrum Pizza & Kebab House","Pizza, Kebab","42 Moir Green","Aberdeen","AB16 7GS","01224680088","107","5.5"
"Peking Garden","Chinese, Oriental","489 Great Northern Road","Aberdeen","AB24 2EE","07842782881","456","5"
"Subway - Danestone","Sandwiches, Lunch","c/o Tesco Danestone, Unit 5 Laurel Drive","Aberdeen","AB22 8HB","02039126648","14","4"
"Subway - Jesmond Drive","Sandwiches, Lunch","Unit 4 Jesmond Drive","Bridge of Don","AB22 8WQ","02039126648","2","5.5"
"Shri Bheemas Indian Restaurant Bridge of Don","Indian, Curry","Parkway Inn Balgownie Road","Aberdeen","AB22 8LX","01224821155","400","5"
"Red Spice","Curry, Kebab","493 Great Northern Road","Aberdeen","AB24 2EE","01224877619","10","5.5"
"Stonehouse Buckie Farm","Roast Dinners, Pizza","Parkway, Danestone","Aberdeen","AB22 8AL","02039126648","56","5"
"Joy Indian Takeaway","Indian, Curry","48 Gordon Street","Huntly","AB54 8ES","01466794710","45","5.5"
"La Riviera","Italian, Pasta","The Old Bakery Shop,The Square,School Road","Kintore","AB51 0UU","01467633644","124","4.5"
"Tandoori Hut","Kebab, Indian, Halal","5 School Road","Aberdeen","AB24 1TX","01224467273","6","6"
"Papa John's - Great Northern Road","Pizza, American","475 Great Northern Road","Aberdeen","AB24 2BD","01224488000","4","2.5"
"Shahbaz Tandoori","Curry, Kebab, Halal","39 East Church Street","Buckie","AB56 1ES","01542839000","143","5.5"
"S2","Pizza, Chicken","17 West Church Street","Buckie","AB56 1BN","01542836111","222","5"
"Nosheen of Ellon","Indian, Curry","10 Bridge Street","Ellon","AB41 9AA","01358724309","420","5"
"New Diamond","Chinese, Oriental","86 Queen Street","Peterhead","AB42 1TT","01779472900","312","5"
"Pearl Of The East Chinese Takeaway & Restaurant","Chinese, Oriental","37 Marischal Street","Peterhead","AB42 1BS","01779490099","334","5"
"Hot Chicken","Chicken, Pizza, Halal","34 Queen Street","Peterhead","AB42 1TS","01779476699","285","5"
"China Town","Chinese, Thai","17 Victoria Road","Peterhead","AB42 1UB","01779481331","393","5"
"Ashas's Indian Aroma","Indian, Vegetarian","22A Queen Street","Peterhead","AB42 1TS","01779478898","47","4.5"
"Wing's","Chinese, Oriental","56 Catto Drive","Aberdeenshire","AB42 1RZ","01779479922","177","5"
"The Ugie Chipper","Pizza, Fish & Chips","1 Ugie Road","Peterhead","AB42 1NR","01779475746","65","4"
"The Aladdins Indian Takeaway","Curry, Pizza, Halal","12 West Mains Avenue","Perth","PH1 1QZ","01738449111","916","5"
"Must Eat","Kebab, Pizza","40 North Methven Street","Perth","PH1 5PP","01738441111","900","4.5"
"Chilli Pepper Indian Takeaway","Indian, Pizza, Halal","2 Edinburgh Road","Perth","PH2 8AR","01738627118","809","5"
"The Jade Palace","Chinese, Oriental","Unit 2 West Mains Avenue","Perth","PH1 1QZ","01738451030","1266","4.5"
"Masterchef","Pizza, Kebab, Halal","145 Crieff Road","Perth","PH1 2PB","01738314209","67","5.5"
"Manzil","Indian, Curry","13 York Place","Perth","PH2 8EP","01738446333","635","5"
"Crunch Munch Perth","Desserts, Milkshakes, Halal","170-172 South Street","Perth","PH2 8NY","01738451365","503","4"
"Mk Rice & Noodle Bar","Chinese, Noodles","Unit 4, Argyll Road","Perth","PH1 3BZ","01738248283","48","4.5"
"O Desi","Indian, Curry, Halal","13 Country Place","Perth","PH2 8EE","01738442000","317","4.5"
"Melt Bitz","Crepes, Deli","170-172 South Street","Perth","PH2 8NY","01738451365","97","4"
"Chubby","Pizza, Pasta, Halal","7 St Leonard Bridge","Perth","PH2 0DR","01738562128","864","5.5"
"Balajee Spice Tandoori","Indian, Curry, Halal","35-37 Main Street, Bridgend","Perth","PH2 7HD","01738626000","435","5"
"Spice Takeaway","Indian, Curry","Saint Leonards Bridge","Perth","PH2 0DR","01738 245391","1369","6"
"The Shanghai","Chinese, Oriental","14 Hospital Street","Perth","PH2 8HN","01738623819","621","4.5"
"Sizzler Chicken Hut","Chicken, Burgers, Halal","25 Princess Street","Perth","PH2 8NG","01738248400","312","5.5"
"Pegasus","Kebab, Pizza, Halal","31 County Place","Perth","PH2 8EE","01738628944","652","5"
"PerthFect Food","Pizza, Kebab","15 County Place","Perth","PH2 8EE","01738562502","224","5"
"La Casa Pizzeria","Kebab, Pizza, Halal","143 South Street","Perth","PH2 8NY","01738637821","778","5"
"La Zeez","Kebab, Milkshakes, Halal","7 Main Street","Perth","PH2 7HD","01738638638","746","5"
"Marmaris","Pizza, Kebab, Halal","75 South Methven Street","Perth","PH1 5NX","01738449911","1681","5.5"
"Blue Lagoon Fish & Chips","Fish & Chips, Gluten Free","180 High Street","Perth","PH1 5PA","01738270946","80","4.5"
"La Serie A","Pizza, Pasta","26 Kinnoull Street","Perth","PH1 5EX","01738631456","378","5.5"
"Khan Takeaway","Indian, Pizza, Halal","54 Perth Road","Scone","PH2 6JL","01738550020","7","6"
"Wee India Takeaway","Indian, Pizza, Halal","5A Crieff Road","Perth","PH1 5AF","01738451555","648","4.5"
"Broth3rs Restaurant","Pizza, Pasta","24 George Street","Perth","PH1 5JR","01738445544","218","5.5"
"Monterey Jacks","American, Pizza","16 St John’s Place","Perth","PH1 5SZ","01738411965","122","5"
"Sizzlers","Indian, Pizza, Halal","21 Princes Street","Perth","PH2 8NG","01738633333","836","5"
"A1 Pizzas","American, Pizza","14 County Place","Perth","PH2 8EE","01738441441","863","5"
"Cafe Bodrum","Breakfast, Lunch","37 Scott Street","Perth","PH1 5EH","01738632847","40","5"
"Everest Inn","Indian, Nepalese","36 South Methven Stree","Perth","PH1 5NU","01738622563","148","5"
"Holy Shake","Desserts, Burgers, Halal","5 Main Street","Perth","PH2 7HD","07379360420","355","5"
"One O One Istanbul","Fish & Chips, Kebab","88 Argyll Road","Perth","PH1 3BZ","01738638101","434","5.5"
"Bhais","Burgers, Pizza, Halal","54 Perth Road","Scone","PH2 6JL","01738550020","54","5.5"
"CriDo's Restaurant","Mediterranean, Grill","5 - 6 Saint John's Place","Perth","PH1 5SZ","07519108710","27","5"
"Milano Auchterarder","Italian, European","111 High Street","Auchterarder","PH3 1BJ","01764449015","50","5"
"Lal Tandoori","Indian, Pizza, Halal","156 High Street","Perthshire","PH3 1AD","01764663111","324","5"
"Din Dins Tandoori","Indian, Pizza, Halal","82 High Street, Auchterarder","Perthshire","PH3 1BJ","01764663553","326","5"
"Snakatak (Crieff) LTD","Indian, Pizza, Halal","11A West High Street","Crieff","PH7 4AU","01764655658","620","5"
"Royal Tandoori","Indian, Pizza, Halal","12 East High Street","Crieff","PH7 3AF","01764654499","622","5"
"Central Fish Bar","Fish & Chips, Pizza","15 King Street","Crieff","PH7 3HA","01764652890","144","5"
"Crunch Munch","Desserts, Ice Cream","24 West High Street","Crieff","PH7 4AU","01764656665","70","5"
"Azaad Takeaway","Indian, Halal","12 Leslie Street","Blairgowrie","PH10 6AH","01250875036","1437","5"
"Marmaris Fish & Chips, Kebabs & Pizza House","Fish & Chips, Pizza","44-46 High Street","Blairgowrie","PH10 6DA","01250876433","1282","5"
"Tandoori Hut","Indian, Pizza","35 Craigowan Road","Charleston","DD2 4NN","01382624848","1332","5.5"
"Corfu Kebabs Seagate","Pizza, Kebab, Halal","110 Seagate","Dundee","DD1 2ET","01382202503","2457","4.5"
"Bodrum","Kebab, Pizza, Halal","51-53 Cleghorn Street","Dundee","DD2 2PF","01382665656","218","5"
"Indos","Indian, Curry, Halal","289 Brook Street","Dundee","DD5 2DS","01382730930","446","5.5"
